Date,Tweets
2020-06-21 19:37:32,Papi siiiiii https://t.co/2lB1HlHaI4
2020-06-21 19:37:32,@knvnd2 @infoBMKG Kediri juga.
2020-06-21 19:37:32,"RT @victoriayovita: PERKARA KONDOM BIKIN AKU HILANG KERJAAN !!!

WKWKWKWKWK INI LUCU BANGET SUMPAHHH

KALIAN HARUS BACA NI HIBURAN 🤣 https:…"
2020-06-21 19:37:32,seketika ngucap astagfirullah sebanyak banyaknya
2020-06-21 19:37:32,RT @halfyouu: perempuan mengaku salah dia bila gaduh sumpah limited
2020-06-21 19:37:32,"Udahan ya, udah bosen!"
2020-06-21 19:37:32,@CiaoMaul Heheh aku udh kamu solat gih
2020-06-21 19:37:32,Kenceng bgt gempanya 😞
2020-06-21 19:37:32,RT @JogjaUpdate: gempa
2020-06-21 19:37:32,Linduuu!!!
2020-06-21 19:37:32,RT @txtdarionlshop: gabut https://t.co/ltGX8l50sq
2020-06-21 19:37:32,Mandali 🙏
2020-06-21 19:37:32,"kebangun grgr gempa, pas bangun bingung lagi -_-"
2020-06-21 19:37:32,@juandiunlock mau ketawa tapi aku lg syoook 😭
2020-06-21 19:37:32,Baru merem trs gempa trs parno
2020-06-21 19:37:32,@euanavitori4 Dinah Jane
2020-06-21 19:37:32,Gempa
2020-06-21 19:37:32,"RT @VijayFansTrends: 4M Tweets Before 11.20PM? 

Ena Nanba Senjidalama? 

#HBDTHALAPATHYVijay 
#Master @actorvijay"
2020-06-21 19:37:32,@DaveJavadd Apakah seorang agnostik takut gempa?
2020-06-21 19:37:32,parah ih kenceng bgt :(
2020-06-21 19:37:32,"Yooh!! 
#Uyajola99Sundays #Uyajola99 https://t.co/0IrhUp0zev"
2020-06-21 19:37:32,"Guru Besar Biologi Sel dan Molekuler UB Prof Drs. Sutiman Bambang Sumitro, SU.,https://t.co/TJDE99BQIK menilai meningkatnya kasus Covid-19 di Kota Malang disebabkan adanya penularan dari orang ke orang menjadi jalur utama virus untuk… https://t.co/2kSA8Sslm1"
2020-06-21 19:37:32,@nida_pandhita Kakehan omong tok
2020-06-21 19:37:32,@petabencana Saya ngetwit gempa🙏
2020-06-21 19:37:32,"Ada gempa di Jogja, ya Allah lindungi kami.😭"
2020-06-21 19:37:32,"@cherrtyongie hai kia, happy birthdayyy, wish you all the best, semoga semuanya dimudahkan dan tambah baik baik🥰🥳❤️"
2020-06-21 19:37:32,@ajengmiller Aku lg DS tapi ga kerasa :(
2020-06-21 19:37:32,RT @Evaa0895: Ada cwo yg suka begadang ga https://t.co/J6mV9SiVov
2020-06-21 19:37:32,@MaycomBro Kero
2020-06-21 19:37:32,astaga kenceng banget aku sampe kebangun. https://t.co/bPCxsqWtd0
2020-06-21 19:37:32,"RT @StudyRii: 1. Waktu buka WA ngerasa santai aja gitu, ngeliat temen satu kelas masih hahahihi (walaupun gatau kalo misalnya ada yg ambis…"
2020-06-21 19:37:32,@ohmybeautybank Dr dulu pakai ini
2020-06-21 19:37:32,@Ravenchriss @IanAntonius Woiya WKWKWKWK
2020-06-21 19:37:32,@jogmfs iya ngerasa kok..... gentengku merosot....
2020-06-21 19:37:32,RT @JogjaUpdate: gempa
2020-06-21 19:37:32,@hellofrom127 sama😭😭😭
2020-06-21 19:37:32,RT @poowzi: bentar soft hours dulu (dan menghayal babu) ini lagi di kamar gitu kan bareng pas di amrik sambil kelon dan cuddle deep talk ka…
2020-06-21 19:37:32,"@keenandaa Halo, saya Bencana Bot. Untuk melaporkan banjir di sekitarmu, silakan balas dengan #banjir. https://t.co/dJmzyrqhkR"
2020-06-21 19:37:32,Gempane marai tangi
2020-06-21 19:37:32,"[ haikyuu!! chapter 398 ]
#haikyuu #hq https://t.co/4RBD54Zm8q"
2020-06-21 19:37:32,@devindrii Hai! Laporkan bencana di sekitarmu menggunakan link ini. Terima kasih. https://t.co/nYyQl5Ch6f
2020-06-21 19:37:32,@kurangsukaa Gue ga berasa ah
2020-06-21 19:37:32,@Emp_Ty_Son Wkwkwk puk puk puk. Bobo lg sana
2020-06-21 19:37:32,@izzayyyRana nai keya use mene kb lao mama papa ko apke ghar
2020-06-21 19:37:32,@m1geni8am9r1 Liverpool vs Everton??? Jaja
2020-06-21 19:37:32,Ya Allah gempaaa 😭
2020-06-21 19:37:32,"@nowjeno stay safee, btw dimana gempanya??"
2020-06-21 19:37:32,"@njhpreciouss Iza

Dinah Jane
https://t.co/Eam700z65y"
2020-06-21 19:37:32,@honest_lihle Asubuye😹
2020-06-21 19:37:32,Gemeter bgt aseli kek naik kora2 😭
2020-06-21 19:37:32,@adorablecsy Ya Allah ternyata di Jogja
2020-06-21 19:37:32,"@Arararaa_ Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/AK8so5cO0X"
2020-06-21 19:37:32,@PYOLARBEAR @adorablecsy haduhh stay safeee yh semuaa
2020-06-21 19:37:32,"@dr_ugsvile @alterhome18 Sebenernya niat utama hanya ingin menyampaikan kalau motif pemenuhan moralitas oleh individu tidak hanya egoisitis personal agar diterima di masyarakatnya saja. Ada juga motif self securities, self beliefs, and self satisfation.. menurut ane sih.."
2020-06-21 19:37:32,@Jogja_Uncover Merapi gimana min situasi?
2020-06-21 19:37:32,"RT @GirautaOficial: Antifa
https://t.co/VbliB1EniP"
2020-06-21 19:37:32,"baru juga bisa tidur, udah dibangunin lagi sama gempa"
2020-06-21 19:37:32,@perthvsnr ye weh aku nampak gambar gun menarik je terus tukar i kennot lah laki aku comel sangat
2020-06-21 19:37:32,@fancamnc ADM EU BATI 10K AAAAAAAAAAAAAAAAAAJAJJSISIKSJCJKSIDIDISIIX OBRIGADaaaaa  https://t.co/yfio6hhFFI
2020-06-21 19:37:32,"i legit just searched ""what can you cook with egg"" yup tula acah diet lagi aku dah cakap aku dengan acah diet ni memang takkan berpisah"
2020-06-21 19:37:32,RT @bap_gallery: Youngjae https://t.co/3ERbimO0xe
2020-06-21 19:37:32,"@emerenst9 sumpahhh, gempa terkeras yg pernah aku rasakan..."
2020-06-21 19:37:32,@BibNabila Jebul gempane pindah ng kene wkwk
2020-06-21 19:37:31,"RT @sulphuricacids: Perempuan ni memang ada yang manja bukan gedik, dia macam budak kecik dengan orang yang dia sayang. Tapi comel apa pere…"
2020-06-21 19:37:31,@einsteintic KENCENG BANGET GAKSI EL
2020-06-21 19:37:31,"RT @merapi_news: 22:43 Tadi hujan abu, sekarang hujan air listrik padam lagi di kidul merapi"
2020-06-21 19:37:31,tratapan
2020-06-21 19:37:31,RT @JogjaUpdate: gempa
2020-06-21 19:37:31,@taehugs__ Ti amu
2020-06-21 19:37:31,gempaa dimanaa??
2020-06-21 19:37:31,@Hyukkimaruu Bngt
2020-06-21 19:37:31,@petabencana Gempa we. Bukan banjir 😭
2020-06-21 19:37:31,Hmm apa kah ini kenapa belakangan aku berpikiran hal tsb.. :'(
2020-06-21 19:37:31,@bejolngalah wah aku kali keduaa:((
2020-06-21 19:37:31,Liatin apa mas~? https://t.co/RmXayEQYOY
2020-06-21 19:37:31,Staysafe mutual w yg di jogjaa
2020-06-21 19:37:31,Banter lek.... astagfirullah
2020-06-21 19:37:31,@apandahvevo Apandah pokemon based
2020-06-21 19:37:31,@najaemuv kak ul jogja jg yaa?
2020-06-21 19:37:31,@robertharj Mtm ono lanange njing -_
2020-06-21 19:37:31,Allahuakbar baru aja mau merem kok ya ada gempa😭😭
2020-06-21 19:37:31,@susustrwbrry garing c lebih tepatnya
2020-06-21 19:37:31,@dacionnne Bang ❤️
2020-06-21 19:37:31,Stay safe teman temanku yg di Jogjaaaaa
2020-06-21 19:37:31,yaallah geternya gede bgt😭😭😭 jgn berlanjut tlg😭😭😭
2020-06-21 19:37:31,Ealah yungs
2020-06-21 19:37:31,"masih gemeteram, masih deg2an 😩"
2020-06-21 19:37:31,JASA UP FOLLOWERS MURAH. 1000FLLWRS CUMA 50K. PROMO HARI INI DAPAT BONUS 200 FLLWRS PERMANEN. MINAT? HUB 085266641973
2020-06-21 19:37:31,"Baru bisa merem bentar, digoyang ama gempa😖"
2020-06-21 19:37:31,@infoBMKG Gempa dimana min?
2020-06-21 19:37:31,Selamat ngambis ak mw tarik slimut https://t.co/9UdujF6R1r
2020-06-21 19:37:31,@labbioleta Dalam hati ku. https://t.co/oWlFy2nQSB
2020-06-21 19:37:31,@bucinkakdoyie AKU LAGI LAPERRR NAHAN DRTD😭😭
2020-06-21 19:37:31,@rouffatwaaa Terlalu OP
2020-06-21 19:37:31,@bukanfakboiii GEMPA DIMANA
2020-06-21 19:37:31,tak kira pusing gra2 blom tdur ternyata gempa dong
2020-06-21 19:37:31,RT @KabarGunkid: 02.33 Lindu / Gempa
2020-06-21 19:37:31,Tadi gempa kan??
2020-06-21 19:37:31,RT @guylikericky: Nkamchapia ntakuja kumfungulia asubuhi masaa yake ndo tuongee akiwa sober. Kutoka hio siku sijawai chipo dame sijui. Unae…
2020-06-21 19:37:31,Zaman sekarang memang susah nak cari kawan yang macam ni. Please appreciate them if they're one of this.❤️ https://t.co/v6HnTwOhvm
2020-06-21 19:37:31,"@ThomasRiskyPra Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/fcNP50iTdO"
2020-06-21 19:37:31,@dvasasa_ knp ynk
2020-06-21 19:37:31,@V_Wawan Kroso bgt suuw bgsdd
2020-06-21 19:37:31,KERASA BANGET KAGET SENDIRIAN WEY 😭😭😭
2020-06-21 19:37:31,@Jyellow_ kmu daerah mana?
2020-06-21 19:37:31,@chmegacitra Jogja gmana meg? Kerasa bgt ortu ku sampe bangun
2020-06-21 19:37:31,@bilacaspere buat yuk
2020-06-21 19:37:31,RT @_natashaanuar: Kalau dah pakai macam macam skincare tapi kulit still breakout cuba tukar boyfriend. Kadang kadang boyfriend tu yang bag…
2020-06-21 19:37:31,Ayo wellll bisaaaaa
2020-06-21 19:37:31,@axelllxander iyaa
2020-06-21 19:37:31,"RT @Suhoshiiiiii: ⚠️STOP SCROLLING!!⚠️

GUYSSS,HELP ME
AKU DIAJAKIN MAIN RT DEALS ALBUM SUHO SAMA SNACKBOX,BANTUIN AKU YA GUYSS

PERTAMA KA…"
2020-06-21 19:37:31,RT @txtdarionlshop: otw sanhok https://t.co/yAvqp6jgbs
2020-06-21 19:37:31,"RT @energenkcgijo: Antara aku dan kamu memang harus dicukupkan karena aku memilih tumbuh.
@indrasugiarto_ https://t.co/66QLlNDTGA"
2020-06-21 19:37:31,"Barusan terjadi gempa kenceng bener sampe aku terbangun dari tidur ku, ditambah suara jendela kenceng goyangng nya bikin degdegan ampun 😫 astagfirullah"
2020-06-21 19:37:31,Hah kok aku kerasa gempa ya. Halu gk sih jam set3 gini
2020-06-21 19:37:31,"@jauregxkcc C

Dinah Jane"
2020-06-21 19:37:31,"RT @andihiyat: Kalo mau mandi

Ngumpulin niat
Ngalungin handuk
Duduk-duduk
Main hape
Bengong
Ngumpulin niat lagi
Main hape lagi
Baru mandi"
2020-06-21 19:37:31,"@frisklmnopq @DraftAnakUnpad Gak paham jg gw fris, ikut2 aja dah, dah kek ikan"
2020-06-21 19:37:31,@kalasambat padaaa ngetweett gempa kencengg stayy safeeeee fawwiinn
2020-06-21 19:37:31,GEMPA DI JOGJA???????
2020-06-21 19:37:31,gempa kenceng bgt yaallah
2020-06-21 19:37:31,"Dari jam 12 udh mulai ngerjain UAS PPTPTK ~ selesai ,Jam segini masih ngerapihin proposal , tugas sinopsis buku kepemimpinan selanjutnya dan mungkin diakhiri uas psikologi pendidikan nanti pagi . Sistemnya brapapun banyak tugasnya kerjakan hanya dalam 1 mlm."
2020-06-21 19:37:31,baru kali ini ngerasain gempa se kenceng ini di jogja:((((( badan gemeterrr
2020-06-21 19:37:31,Kenceng bgt ampe pusing kaget
2020-06-21 19:37:31,"RT @_mardial_: ""udah kayak kapal pecah""

-every indonesian moms"
2020-06-21 19:37:31,"RT @mikatroye: asal malam je overthinking , asal malam je sendu haih penat :)"
2020-06-21 19:37:31,@anpaytoo Kok w ga ngerasa
2020-06-21 19:37:31,"@lennvtaw Halo, saya Bencana Bot. Untuk melaporkan banjir di sekitarmu, silakan balas dengan #banjir. https://t.co/THHdntaaaA"
2020-06-21 19:37:31,@Fauzan55318643 Bentukanmu i lo hessss
2020-06-21 19:37:31,"RT @thabangmaliba1: @Mamokete93 ""ke rata likobo"" 🤣🤣🤣"
2020-06-21 19:37:31,@EshaEman14 Ma Sha Allah ❤️
2020-06-21 19:37:31,@y0urrbabe Gue di magelang
2020-06-21 19:37:31,@temempic Sama anjenk kaget bgt gue lg asik rebahan
2020-06-21 19:37:31,"@Kamikaze_II Halo, saya Bencana Bot. Untuk melaporkan banjir di sekitarmu, silakan balas dengan #banjir. https://t.co/hDZo9R5lj3"
2020-06-21 19:37:31,Gempaaaaa
2020-06-21 19:37:31,"cinta memang tidak buta. cinta yaitu suatu hal yang murni, luhur serta dibutuhkan. yang buta yaitu seandainya cinta itu menguasai dirimu tanpa satu pertimbangan"
2020-06-21 19:37:31,@ragilrahasto mas ragil orang jogja?
2020-06-21 19:37:31,Lagi kebangun dan malah ada gempa. Mana lumayan kenceng😔
2020-06-21 19:37:31,@bicitbingitlu yakan
2020-06-21 19:37:31,"@pjhwufme29 Iyaa, gilak lagi nugas auto lemes:("
2020-06-21 19:37:31,@urfutureitsmeya Jogja ini barusan
2020-06-21 19:37:31,@Arifnh____ Gempa mas
2020-06-21 19:37:31,@kurangsukaa jogjaa
2020-06-21 19:37:31,@hiityasss hbd mbak
2020-06-21 19:37:31,@chikieens Kok bnn ajg🤣🤣
2020-06-21 19:37:31,@anindyanurindah dimanaa?
2020-06-21 19:37:31,"@deviastikaaa Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/5ii4IEnJMP"
2020-06-21 19:37:31,kesian untuk kitaran waktu tidur aku yang sangat tidak baik 😖
2020-06-21 19:37:31,@Jogja_Uncover bener gedhe jogja
2020-06-21 19:37:31,RT @JogjaUpdate: gempa
2020-06-21 19:37:31,"RT @haizaa___: ㅤ

       LIMA AYAT YANG MEMBUATMU 
             KUAT DISAAT SEDANG 
                PATAH SEMANGAT

ㅤㅤ"
2020-06-21 19:37:31,Umunt' wo munt' umnandi😝#Uyajola99 https://t.co/3xk4vDr4tf
2020-06-21 19:37:31,@GadhafiShafik @gretfull1 selufenya 🤣🤣🤣
2020-06-21 19:37:31,Ya Allah gempa nya kenceng banget:(
2020-06-21 19:37:31,@MarekaMalili Kwanqu mim nafkri sio sahii japo nahis namim ni mshamba
2020-06-21 19:37:31,@nksthi Purbalingga juga
2020-06-21 19:37:31,"@KumbushoDawson Ana maanisha Jimbo la Iringa la Bongo Movie au Jimbo la Dada poa ?
Hebu kwanza awache kumkanya baba. Na awache kujipa ubin usio kuwa wake .
Vipi hawa bongo movie wanaongozwa na kijitu kinacho mkataa baba ake"
2020-06-21 19:37:31,"RT @ipanneko: “Mak, kaki adik terseliuh sakit ni”

Every asian mom ever : https://t.co/dHblXCM50D"
2020-06-21 19:37:31,@dianaacahyani Ak udah tidur kebangun):
2020-06-21 19:37:31,@schatzifai Kenceng polll
2020-06-21 19:37:31,@area_jogja Kenceng bgt sumber mana ya? Cukup lama loh
2020-06-21 19:37:31,@ova_ajaaa daerahku juga
2020-06-21 19:37:31,@KabarGunkid Merapi kah?
2020-06-21 19:37:31,RT @RFarsab: Asian been dat bihh😍😍😍
2020-06-21 19:37:31,Iyaaaa ada gempa. Kebangun akutuuu. Klean gimana?
2020-06-21 19:37:31,#Uyajola99 mshaye nduku zakhe😂😂
2020-06-21 19:37:31,@LylynyaMochi daerah mana
2020-06-21 19:37:31,Ini pusat gempanya dimana...
2020-06-21 19:37:31,@zhrfauzh Hai! Laporkan bencana di sekitarmu menggunakan link ini. Terima kasih. https://t.co/1vBlx3KJmA
2020-06-21 19:37:31,takut bgt bnran ada gempa ternyata td waktu kerasa udh sambil baca ayat kursi😭😭
2020-06-21 19:37:31,malem-malem digoyang rindu
2020-06-21 19:37:31,Gempa ya min? Kebumen kok berasa barusan @Jogja_Uncover
2020-06-21 19:37:31,"@serotoninjust4u @txtdarionlshop Jika kamu tidak teruskan pesan ini, makaa kamu..."
2020-06-21 19:37:31,@Havanana_ Ko km msh idup 😭
2020-06-21 19:37:31,"@laorensiya dijogja, lumayan kenceng barusan"
2020-06-21 19:37:31,RT @nora_mhhni: Lelaki kalau dah sayang susah nak move on and terima orang baru. Kau ingat semua lelaki fuckboy ke?
2020-06-21 19:37:31,Serasa diayun ya allah 😢🙏
2020-06-21 19:37:31,@rmfdimasd Ora gon ku tok berarti
2020-06-21 19:37:31,@Bagascepe1 @andihiyat Kerasa banget 😭
2020-06-21 19:37:31,"@thefunkiestfit @yusmaniarniarr Ya Allah gue pengen nge-aminin doanya Niar. Kira2 dikabulin gak ya sm Tuhan Yesus, Le?"
2020-06-21 19:37:31,gang gang
2020-06-21 19:37:31,@mahmudarifin_ Koe tetep pisanan mudss
2020-06-21 19:37:31,@yudhidwi_ Bmkg ya mas?
2020-06-21 19:37:31,DIMANA GEMPA??
2020-06-21 19:37:31,RT @iamMariza: Anjay gempanya mayan ya. #Yogya.
2020-06-21 19:37:31,RT @AncahNhaga: PAaaaaaach Oraaaaang 🤭 https://t.co/cY3j49Pyqb
2020-06-21 19:37:31,"RT @nadiaikaa: Temen-temen, kalau ada yang lihat cewek yang difoto ini tolong bantu info ya. Tanggal 15/6, Sela Rahmawati pamit ke Semarang…"
2020-06-21 19:37:31,"RT @pinkeuusunshine: JANGAN SKIP!!! 😡

Aku tau kelen baik-baik, jadi bantuin aku buat tau dia siapa ya, penasaran bgt ga bo'ong 😭 harus ngu…"
2020-06-21 19:37:31,RT @Jogja_Uncover: Gempa dirasakan!!
2020-06-21 19:37:31,astaghfirullah kaget:(((
2020-06-21 19:37:31,@naninenaii heh u!😭
2020-06-21 19:37:31,parah lgmerenung e lindu
2020-06-21 19:37:31,"lagi iki turu” tangi mergo gempa, jane rodok mergo gempi"
2020-06-21 19:37:31,Kebangun kanget jam segini #gempa
2020-06-21 19:37:31,@shyunsuuk kamu di jogja?
2020-06-21 19:37:31,@Ohmmpawatt untung ak tdk tertypu oleh kiw kiw
2020-06-21 19:37:31,gempa sih ini asli
2020-06-21 19:37:31,Gempa kerasa banget astagfirulloh 😭
2020-06-21 19:37:31,"@wm_pk Tak kiro nek wetengku luwe, bak e lindu gede wkwk"
2020-06-21 19:37:31,@agungbdantoro Digoyang slurddddd
2020-06-21 19:37:31,@fresteaam Yoiihh
2020-06-21 19:37:31,WOWOWOWOWOWOW. SO CLOSE. #EVELIV
2020-06-21 19:37:31,@kresbung Sangat terselubung 🤣🤣🤣
2020-06-21 19:37:31,jogja gempa?
2020-06-21 19:37:31,@Jowo_Jawi Mbah terasa gempanya mboten mbah 🤔🙏
2020-06-21 19:37:31,"Kirain orang atas berisik, gempa ternyata Astagfirullah"
2020-06-21 19:37:31,@echanielixx_ Di pacitan sumpa kenceng banget lama lagi😭
2020-06-21 19:37:31,jogja gempa tete gua geter
2020-06-21 19:37:31,"@infoseni_ Banget nih, lumayan lama kayaknya"
2020-06-21 19:37:31,@fripperyy Jogja 😭
2020-06-21 19:37:31,"Ketika kamu bertemu seseorang yg mampu menjadikanmu pribadi yg baik, tetaplah bersamanya. Karena sahabat sangat sulit tuk ditemukan"
2020-06-21 19:37:31,@kdrama_menfess Kemaren nderr pas tkem. Aku mimpi jadi warga corea jadi saksi cinta lee gon sama tae eul
2020-06-21 19:37:31,@edeIweisz staysafe jogja
2020-06-21 19:37:31,@plumlixie DMNAA HASS
2020-06-21 19:37:31,@s4dgurlllll dimana euyy
2020-06-21 19:37:31,@dhytadwias12 Kirain gw laper wwoy 😭
2020-06-21 19:37:31,@washoutboy jogjaa
2020-06-21 19:37:30,@SastraDimeja Purworejo lumayan
2020-06-21 19:37:30,"@IrfanHanafii Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/muH0o17QWx"
2020-06-21 19:37:30,hah jogja gempa di bekasi engga ko
2020-06-21 19:37:30,masih gemeter nih tangan
2020-06-21 19:37:30,"@rlthingy ya namanya juga pacar,, jangan di heranin laaah"
2020-06-21 19:37:30,RT @Jogja_Uncover: Gempa dirasakan!!
2020-06-21 19:37:30,RT @jogjamedia: Gempa Lur?
2020-06-21 19:37:30,"@miiranarayan Yup....
Spelling mistake...

Ab tumhari marzi 'U' ke jagah 'I' lagana h ya 'H' hatana h...

Sahi to dono hi cases mein hoga 😅😝"
2020-06-21 19:37:30,"RT @K1ngPurw4: Para kadrun mulai bergerak untuk mempertahankan Pancasila dari kaum yang pura-pura Pancasilais!

#RUUHIP_AgendaKomunis https…"
2020-06-21 19:37:30,@kabarklaten Bayat bergetar
2020-06-21 19:37:30,@Jyraacb_ huftt sabar sob
2020-06-21 19:37:30,it's pholiwe man😔 https://t.co/Kvd5KQa4xv https://t.co/3PuDyaN7Uk
2020-06-21 19:37:30,@ayoitsjaheim @thtkyddnelle hi jah!
2020-06-21 19:37:30,"RT @SastraDimeja: Daerah pundi mawon sing kraos lindu/gempa...??

Kebumen kraos"
2020-06-21 19:37:30,@JogjaUpdate Celeban Umbulharjo keroso di 0233
2020-06-21 19:37:30,@yourcalicoocat ya Allah😭
2020-06-21 19:37:30,"Lagi duduk di kasur, main hp, berasa kaya tipsi, goyang goyang. Gw liat gantungan kunci goyang, oke, gempa."
2020-06-21 19:37:30,@sarasotts Peeeeeega
2020-06-21 19:37:30,"@gingsuI Ih stay safe 😭
Temenku bilang jugaa"
2020-06-21 19:37:30,Omooooo...bar!!!
2020-06-21 19:37:30,"kaget bgt kasur goyang, kiraiin apa anjir ternyata gempa bntr tadi mana aku blm tidur sendirian🤠👍🏻"
2020-06-21 19:37:30,Gempa jam segini kaget bgt dong
2020-06-21 19:37:30,@caaaarlla Jogja
2020-06-21 19:37:30,@panggilmasted Anjir kroso bgtttyl
2020-06-21 19:37:30,@akukmkitaceuna @bmkgjogja Ku aja di jetis kerasa loh kak
2020-06-21 19:37:30,@dumendenhaydar Koral.....
2020-06-21 19:37:30,"RT @ncitybase_: nctbase dulu pas kecil haechan tuh anak padus gereja, bahkan sampai ikut lomba ke hawaii
https://t.co/2fi5O1dLpi"
2020-06-21 19:37:30,2137 debiut seulrene
2020-06-21 19:37:30,Gempa 2x terasa besar
2020-06-21 19:37:30,RT @indahinsol_: Aku lebih suka dipanggil interview kerja hehe
2020-06-21 19:37:30,@utriiiii Tapi Tetep enaak
2020-06-21 19:37:30,@pasienrawatjln @miikmichael Haio kui ki lg  ngece koe dik wkkk
2020-06-21 19:37:30,@Maryerm_a_y Allah ya mayar miki da alkhairi
2020-06-21 19:37:30,"RT @girlgroupspics: twice ; dahyun
© salt https://t.co/BB74DsShU1"
2020-06-21 19:37:30,@moonkeey Muito chatos gsisbsksn
2020-06-21 19:37:30,Gempa 1-2 detik yang mengagetkan.
2020-06-21 19:37:30,"@UmarKha90111388 @AjazkhanActor Bc tumlog bataoge ijjat karna,joo bc din bhar halala karte hai.😂😂😂"
2020-06-21 19:37:30,@andihiyat Soalnya ini ava yg yg sering dijumpai di instagram haha
2020-06-21 19:37:30,@venstrf MAKASIH VEENN
2020-06-21 19:37:30,"@LWYMMDLFTV KAK CELEEE STAYSAFEEEEEEE, BAIKBAIK SEKELUARGAA 🥺😇🤲🤗💖💘💕😇🤲"
2020-06-21 19:37:30,RT @Jogja_Uncover: Gempa dirasakan!!
2020-06-21 19:37:30,Gempa 😭
2020-06-21 19:37:30,@errrshit SAMA! KAGET BGT JADI TAKUT 😭😭😭
2020-06-21 19:37:30,@AlissaWahid jogja?
2020-06-21 19:37:30,Lindu.
2020-06-21 19:37:30,@katategaltirto mak liyuttt
2020-06-21 19:37:30,@cokeyyzz ngatau ak bkn ank pinter😖
2020-06-21 19:37:30,Terkadang cinta yang baru malah datang dari kawan lama. Terkadang kekasih yang baik adalah orang yang selalu ada untuk kita.
2020-06-21 19:37:30,@jauregxkcc Dinah Jane
2020-06-21 19:37:30,Gempanya kenceng uga.....
2020-06-21 19:37:30,carai
2020-06-21 19:37:30,A CENA DAS MENINAS ENTRANDO NA ESCOLA WIDJKWKWKWKMSWMMAMAMQMWMW
2020-06-21 19:37:30,RT @girlgroupspics: apink ; naeun https://t.co/Xj0ZSM2Xw6
2020-06-21 19:37:30,"RT @GKRHayu: @gagahprasojo Nanti dibilang:
- semena2
- kemaki
- melarang hiburan rakyat
- nggak perhatian sama rakyat kecil

dan masih bany…"
2020-06-21 19:37:30,WOII BANGUN WOII GEMPAAA!!!! Oke udh brenti gempanya...lanjut bobok😴😴
2020-06-21 19:37:30,@sweethoney_lay HATI HATI KAMUUU
2020-06-21 19:37:30,Gempa woi😫
2020-06-21 19:37:30,@infoBMKG Gempaaaaa
2020-06-21 19:37:30,RT @_RKTweets: Mahira Khan &amp; Sajal Ali ❤️ THE ACTING ❤️MASHALLAH
2020-06-21 19:37:30,"@jauregxkcc 7
Dinah Jane"
2020-06-21 19:37:30,Gempa
2020-06-21 19:37:30,@hamstersvng Mls tidur a :(
2020-06-21 19:37:30,@JogjaUpdate Iya lama bgt:(
2020-06-21 19:37:30,@ibighitfess Repnya ngakak bet
2020-06-21 19:37:30,jatuhhhh cintaaa dengannn diri sendiri
2020-06-21 19:37:30,@jogjafess Banget oi
2020-06-21 19:37:30,mmps gempa
2020-06-21 19:37:30,baru aja mau tidur tapi malah gempa..
2020-06-21 19:37:30,@missviiina Merci blg
2020-06-21 19:37:30,"RT @CuteMed: open bj dan hj aja hari ini, BU scepat ny ..
#bj
#handjob
#jogjaopenBO 
#togelovers 
#togejogja
#bbwjogja
#bispakjogja 
#avail…"
2020-06-21 19:37:30,YaAllah kenceng bgt gasih gempa??
2020-06-21 19:37:30,@Ahrebangtan1 jahqhqhqhahq lpm
2020-06-21 19:37:30,@haileesfandom @jhlOdydb @jauregxkcc Dinah Jane
2020-06-21 19:37:30,#gempajogja gek ngiseng ono-ono wae sek gek dangdutan
2020-06-21 19:37:30,@BerandaJogja Iya bang
2020-06-21 19:37:30,RT @n0treallYbushra: sekolah yang rules ketat cant relate
2020-06-21 19:37:30,"@Farhannurhudha_ Halo, saya Bencana Bot. Untuk melaporkan dampak gempa di sekitarmu, silakan balas dengan #gempa https://t.co/LEVBWnXmsa"
2020-06-21 19:37:30,"@bjqwin kalau itu harus buat appointment dulu dengan beliau, kakak"
2020-06-21 19:37:30,@susukebo1661 Hai! Laporkan bencana di sekitarmu menggunakan link ini. Terima kasih. https://t.co/OiowgOOoIv
2020-06-21 19:37:30,@bonavexivx KERASAA BGTT
2020-06-21 19:37:30,RT @maturewoman24: Bagi yg punya keluhan ejakulasi dini atau masalah ereksi lainnya ... yuk join therapy with me ... @3LectricgriLL @G3raji…
2020-06-21 19:37:30,"ini gempanya sampe bikin bangun, luar biasa :"")"
2020-06-21 19:37:30,@HoreSepele pusatnya??
2020-06-21 19:37:30,RT @JogjaUpdate: gempa
2020-06-21 19:37:30,"Gw kebangun, dan masih ngantuk, babay muk bobok lagi"
2020-06-21 19:37:30,@Asknonym dua dua nya njing
2020-06-21 19:37:30,*mencari info gempa*
2020-06-21 19:37:30,@SimanSMN @JogjaUpdate Setingan ccp ki
2020-06-21 19:37:30,"RT @pcachyblossom: Hai, ak sender mnfss ini. Sblmnya terima kasih banyakkk atas do'a baiknya tmen2. Ak ngga nyangka bakal serame ini. Ohiya…"
2020-06-21 19:37:30,@rlaxogudxz Ssssshhh tidur tidur 🤫🤫
